Area,Instituicao,Modalidade,Inicio Doutorado_disc,Inicio Mestrado_disc,Docentes_disc,Dissertacoes_disc,Teses_disc,Di/Te_disc,TotalPeriodicos_disc,Total Qualificados_disc,A1_disc,A2_disc,B1_disc,B2_disc,B3_disc,B4_disc,B5_disc,C_disc,NC_disc,Conferencias_disc,Livros_disc,Capitulos_disc,Coletaneas_disc,Prod.Artistica_disc,Outros_disc,Conceito
Odontologia,USP/RP,Acad,"(2004.6, 2009]","(1994.3, 1999.2]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]","(3.767, 6.772]","(200.6, 236.7]","(187.4, 222.3]","(21.6, 28.8]","(31.6, 39.5]","(36.3, 48.4]","(21.6, 32.4]","(22.5, 30]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Cinco
Odontologia,PUC/PR,Acad,"(2004.6, 2009]","(1994.3, 1999.2]","(22.6, 28.8]","(56.8, 71]","[0, 9]","(6.772, 87]","(165.5, 200.6]","(154.5, 187.4]","(14.4, 21.6]","(31.6, 39.5]","(12.1, 24.2]","(10.8, 21.6]","(22.5, 30]","(34.4, 43]","(25.2, 33.6]","[0, 4.5]","(10.2, 15.3]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,SLMANDIC,Acad,"(2004.6, 2009]","(1999.2, 2004.1]","(16.4, 22.6]","[0, 14.2]","(27, 36]","[0.25, 0.972]","(165.5, 200.6]","(154.5, 187.4]","(21.6, 28.8]","(39.5, 47.4]","(12.1, 24.2]","(10.8, 21.6]","(7.5, 15]","(43, 51.6]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","(4.6, 9.2]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UEPG,Acad,"(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(165.5, 200.6]","(154.5, 187.4]","(14.4, 21.6]","(23.7, 31.6]","(12.1, 24.2]","(10.8, 21.6]","(15, 22.5]","(34.4, 43]","(25.2, 33.6]","[0, 4.5]","(10.2, 15.3]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFBA,Acad,,"(1989.4, 1994.3]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","(7.9, 15.8]","(12.1, 24.2]","[0, 10.8]","(15, 22.5]","(17.2, 25.8]","(25.2, 33.6]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFC,Acad,"(2004.6, 2009]","(2004.1, 2009]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","(23.7, 31.6]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFF,Acad,,"(1999.2, 2004.1]","(16.4, 22.6]","(28.4, 42.6]","[0, 9]",,"(66.2, 99.3]","(92.7, 123.6]","[0, 7.2]","(7.9, 15.8]","(12.1, 24.2]","[0, 10.8]","(7.5, 15]","(34.4, 43]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFG,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(99.3, 132.4]","(92.7, 123.6]","(7.2, 14.4]","(23.7, 31.6]","(12.1, 24.2]","(10.8, 21.6]","(7.5, 15]","(25.8, 34.4]","(8.4, 16.8]","(4.5, 9]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFPB/J.P.,Acad,"(1995.8, 2000.2]",,"(10.2, 16.4]","[0, 14.2]","(9, 18]",,"(236.7, 289.8]","(222.3, 276.4]","(7.2, 14.4]","(15.8, 23.7]","(36.3, 48.4]","(32.4, 43.2]","(30, 37.5]","(43, 51.6]","(33.6, 42]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFPE,Acad,"(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(99.3, 132.4]","(92.7, 123.6]","(7.2, 14.4]","[0, 7.9]","[0, 12.1]","(10.8, 21.6]","(7.5, 15]","(43, 51.6]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFRN,Acad,"(1995.8, 2000.2]","(1974.7, 1979.6]","[4, 10.2]","[0, 14.2]","[0, 9]","[0.25, 0.972]","(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(15, 22.5]","(17.2, 25.8]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFSM,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","(10.8, 21.6]","(15, 22.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UFU,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(71, 86.2]","[0, 9]",,"(132.4, 165.5]","(123.6, 154.5]","(7.2, 14.4]","(31.6, 39.5]","(12.1, 24.2]","(10.8, 21.6]","(15, 22.5]","(17.2, 25.8]","(16.8, 25.2]","(9, 13.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,ULBRA,Acad,"(2004.6, 2009]","(1994.3, 1999.2]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]","(6.772, 87]","(132.4, 165.5]","(154.5, 187.4]","(7.2, 14.4]","(7.9, 15.8]","[0, 12.1]","(21.6, 32.4]","(22.5, 30]","(43, 51.6]","(25.2, 33.6]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNESA,Prof,,"(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","(21.6, 28.8]","(7.9, 15.8]","(12.1, 24.2]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNESP/Arac,Acad,"(1978.2, 1982.6]","(1974.7, 1979.6]","(28.8, 35]","(42.6, 56.8]","(54, 63]","[0.25, 0.972]","(369.2, 1543]","(346.2, 1119]","(14.4, 21.6]","(66.4, 78.1]","(60.5, 72.6]","(43.2, 54]","(62, 83.5]","(72.8, 109.2]","(50.4, 59.8]","(4.5, 9]","(10.2, 15.3]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNESP/Arac,Acad,"(1991.4, 1995.8]","(1989.4, 1994.3]","[4, 10.2]","[0, 14.2]","(9, 18]","[0.25, 0.972]","(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","(37.5, 45]","(51.6, 63.2]","(16.8, 25.2]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","(4.6, 9.2]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNESP/SJC,Acad,"(1995.8, 2000.2]","(1994.3, 1999.2]","(16.4, 22.6]","(14.2, 28.4]","(27, 36]","[0.25, 0.972]","(200.6, 236.7]","(187.4, 222.3]","(7.2, 14.4]","(23.7, 31.6]","(12.1, 24.2]","(21.6, 32.4]","(22.5, 30]","(63.2, 72.8]","(8.4, 16.8]","(4.5, 9]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNICSUL,Acad,"(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","(7.9, 15.8]","(24.2, 36.3]","(10.8, 21.6]","[0, 7.5]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNITAU,Acad,"(2004.6, 2009]","(1989.4, 1994.3]","(16.4, 22.6]","(56.8, 71]","[0, 9]","(6.772, 87]","(132.4, 165.5]","(123.6, 154.5]","(7.2, 14.4]","(7.9, 15.8]","(24.2, 36.3]","(10.8, 21.6]","(7.5, 15]","(25.8, 34.4]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,UNOPAR,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","(7.2, 14.4]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","(7.5, 15]","(17.2, 25.8]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,USP,Acad,"(1982.6, 1987]","(1969.8, 1974.7]","(54.6, 65.8]","(71, 86.2]","(63, 74]","(0.972, 1.237]","(369.2, 1543]","(346.2, 1119]","(21.6, 28.8]","(31.6, 39.5]","(48.4, 60.5]","(54, 64.8]","(37.5, 45]","(72.8, 109.2]","(59.8, 72.2]","(9, 13.5]","(5.1, 10.2]","[0, 33.5]","(4.6, 9.2]","(131.6, 169]","(2.9, 5.8]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,USP,Acad,"(1987, 1991.4]","(1984.5, 1989.4]","(10.2, 16.4]","(14.2, 28.4]","(18, 27]","(0.972, 1.237]","(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","(15.8, 23.7]","(12.1, 24.2]","[0, 10.8]","(7.5, 15]","(17.2, 25.8]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,USP/FOB,Acad,"(1973.8, 1978.2]","(1969.8, 1974.7]","[4, 10.2]","[0, 14.2]","(9, 18]","(0.972, 1.237]","(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","(7.5, 15]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","(3.1, 6.2]",Quatro
Odontologia,USP/FOB,Acad,"(1973.8, 1978.2]","(1969.8, 1974.7]","(10.2, 16.4]","[0, 14.2]","(18, 27]","[0.25, 0.972]","(200.6, 236.7]","(187.4, 222.3]","(36, 43.2]","(39.5, 47.4]","(36.3, 48.4]","(21.6, 32.4]","(15, 22.5]","(8.6, 17.2]","(8.4, 16.8]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,USP/FOB,Acad,"(1982.6, 1987]","(1984.5, 1989.4]","[4, 10.2]","[0, 14.2]","(9, 18]","[0.25, 0.972]","(66.2, 99.3]","(92.7, 123.6]","[0, 7.2]","(15.8, 23.7]","[0, 12.1]","[0, 10.8]","(15, 22.5]","(25.8, 34.4]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,USP/FOB,Acad,"(1973.8, 1978.2]","(1969.8, 1974.7]","(10.2, 16.4]","[0, 14.2]","(9, 18]","(1.687, 1.926]","(66.2, 99.3]","(61.8, 92.7]","(7.2, 14.4]","(15.8, 23.7]","(12.1, 24.2]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Quatro
Odontologia,FESP/UPE,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,ILAPEO,Prof,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(17.2, 25.8]","[0, 8.4]","(13.5, 18]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UEM,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","(7.5, 15]","(17.2, 25.8]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","(33.5, 67]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UEPB,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFES,Prof,,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(66.2, 99.3]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(25.8, 34.4]","[0, 8.4]","[0, 4.5]","(15.3, 20.4]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFJF,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(15, 22.5]","(25.8, 34.4]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFMA,Acad,,"(2004.1, 2009]","(16.4, 22.6]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFPA,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","(10.2, 15.3]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFPB/J.P.,Acad,,"(1989.4, 1994.3]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(132.4, 165.5]","(123.6, 154.5]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","(10.8, 21.6]","(15, 22.5]","(34.4, 43]","(16.8, 25.2]","(4.5, 9]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFPR,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","(5.1, 10.2]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFRN,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","(12.1, 24.2]","[0, 10.8]","(15, 22.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","(10.2, 15.3]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UFSC,Acad,"(1995.8, 2000.2]","(1969.8, 1974.7]","(35, 41.2]","(42.6, 56.8]","(27, 36]","(1.237, 1.467]","(132.4, 165.5]","(123.6, 154.5]","(21.6, 28.8]","(15.8, 23.7]","[0, 12.1]","[0, 10.8]","(7.5, 15]","(43, 51.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","(9.2, 13.8]","[0, 15.2]","(2.9, 5.8]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UMESP,Acad,,"(1979.6, 1984.5]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(15, 22.5]","(34.4, 43]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNIARARAS,Prof,,"(1999.2, 2004.1]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNIB,Acad,,"(2004.1, 2009]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","(21.6, 32.4]","(7.5, 15]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNICEUMA,Acad,,"(2004.1, 2009]","[4, 10.2]","[0, 14.2]","[0, 9]",,"[0, 33.1]","[0, 30.9]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNICID,Prof,,"(1994.3, 1999.2]","[4, 10.2]","(28.4, 42.6]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(7.5, 15]","(34.4, 43]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(15.2, 30.4]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNIGRANRIO,Prof,,"(1999.2, 2004.1]","(10.2, 16.4]","(42.6, 56.8]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(51.6, 63.2]","(8.4, 16.8]","(4.5, 9]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNINCOR,Acad,,"(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","(7.9, 15.8]","[0, 12.1]","(10.8, 21.6]","(22.5, 30]","(8.6, 17.2]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNINGA,Prof,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","(7.2, 14.4]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNIP,Acad,,"(1989.4, 1994.3]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(7.5, 15]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNISA,Prof,,"(1999.2, 2004.1]","[4, 10.2]","(28.4, 42.6]","[0, 9]",,"(33.1, 66.2]","(30.9, 61.8]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UNIUBE,Acad,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(33.1, 66.2]","(61.8, 92.7]","(7.2, 14.4]","(15.8, 23.7]","[0, 12.1]","[0, 10.8]","[0, 7.5]","[0, 8.6]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UP,Prof,,"(2004.1, 2009]","(10.2, 16.4]","[0, 14.2]","[0, 9]",,"(66.2, 99.3]","(61.8, 92.7]","[0, 7.2]","[0, 7.9]","[0, 12.1]","[0, 10.8]","(7.5, 15]","(8.6, 17.2]","(33.6, 42]","[0, 4.5]","(10.2, 15.3]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,USC,Acad,"(2004.6, 2009]","(1999.2, 2004.1]","(10.2, 16.4]","(14.2, 28.4]","[0, 9]","(3.767, 6.772]","(99.3, 132.4]","(92.7, 123.6]","(7.2, 14.4]","(15.8, 23.7]","(12.1, 24.2]","[0, 10.8]","(15, 22.5]","(17.2, 25.8]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,USC,Prof,,"(1994.3, 1999.2]","(10.2, 16.4]","(71, 86.2]","[0, 9]",,"(99.3, 132.4]","(92.7, 123.6]","[0, 7.2]","(7.9, 15.8]","(12.1, 24.2]","[0, 10.8]","(7.5, 15]","(25.8, 34.4]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","(30.4, 45.6]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,USP/FOB,Acad,"(1987, 1991.4]","(1984.5, 1989.4]","[4, 10.2]","[0, 14.2]","[0, 9]","(2.252, 2.719]","(33.1, 66.2]","(30.9, 61.8]","(7.2, 14.4]","(7.9, 15.8]","(12.1, 24.2]","[0, 10.8]","[0, 7.5]","[0, 8.6]","(8.4, 16.8]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,USP/FOB,Acad,"(1982.6, 1987]","(1974.7, 1979.6]","[4, 10.2]","[0, 14.2]","[0, 9]","(0.972, 1.237]","(33.1, 66.2]","(30.9, 61.8]","(7.2, 14.4]","(7.9, 15.8]","[0, 12.1]","[0, 10.8]","[0, 7.5]","(8.6, 17.2]","[0, 8.4]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Odontologia,UVA,Prof,,"(1999.2, 2004.1]","(10.2, 16.4]","(28.4, 42.6]","[0, 9]",,"(99.3, 132.4]","(123.6, 154.5]","(21.6, 28.8]","(15.8, 23.7]","(12.1, 24.2]","[0, 10.8]","(15, 22.5]","(17.2, 25.8]","(16.8, 25.2]","[0, 4.5]","[0, 5.1]","[0, 33.5]","[0, 4.6]","[0, 15.2]","[0, 2.9]","[0, 6.2]","[0, 3.1]",Tres
Sociologia,UFRJ,Acad,"(1991.4, 1995.8]","(1979.6, 1984.5]","(28.8, 35]","(56.8, 71]","(36, 45]","(1.687, 1.926]","(132.4, 165.5]","(123.6, 154.5]","(21.6, 28.8]","(7.9, 15.8]","(12.1, 24.2]","(21.6, 32.4]","(7.5, 15]","(8.6, 17.2]","(16.8, 25.2]","(13.5, 18]","(10.2, 15.3]","(100.5, 137]","(33.4, 39.8]","(169, 402]","(26.2, 34.9]","(12.4, 18.6]","(6.2, 9.3]",Sete
Sociologia,USP,Acad,"(1969.4, 1973.8]","(1969.8, 1974.7]","(22.6, 28.8]","(42.6, 56.8]","(36, 45]","(1.467, 1.687]","(132.4, 165.5]","(123.6, 154.5]","(36, 43.2]","(7.9, 15.8]","(12.1, 24.2]","(10.8, 21.6]","(15, 22.5]","(8.6, 17.2]","(8.4, 16.8]","(4.5, 9]","(20.4, 25.5]","(67, 100.5]","(27.6, 33.4]","(131.6, 169]","(17.4, 21.6]","(6.2, 12.4]","[0, 3.1]",Sete
